locality,lat,lon,price_inr,investment_score,luxury_score
Mulund East,19.15438,72.97149,7840000,34.22461400880204,0
Belapur,19.01066,73.0499,14264000,33.61927006025658,2
Andheri East,19.113,72.84355,11328000,37.79619007019254,0
Santacruz West,19.08859,72.8316,19136000,54.469740979251846,0
Nerul,19.04482,73.01059,9328000,35.73885028002374,2
Parel,18.98833,72.83549,21447000,52.5764202408271,2
Badlapur,19.17383,73.23747,2752000,30.166340721084115,2
Bhandup,19.14037,72.94375,12863000,36.6799369352577,2
Kandivali West,19.20777,72.84321,16854000,35.03427080749526,4
Ghatkopar East,19.08038,72.91022,17845000,36.73706859155701,2
Kurla East,19.07672,72.88445,7840000,36.30396226127674,0
Matunga,19.02354,72.87983,34326000,45.651774761079096,2
Mumbra,19.18861,73.03175,9693000,30.830731362259023,2
Borivali East,19.22812,72.84426,9150000,35.45660214888668,4
Mulund East,19.17881,72.95573,10395000,34.08215711125798,2
Mulund West,19.17027,72.96647,8667000,37.785194375819074,0
Borivali West,19.22618,72.83093,6391000,34.40454878147124,0
Byculla,18.9629,72.84378,14519000,47.16255756940592,0
Virar,19.45369,72.82733,5311000,30.96605376570198,2
Kalyan,19.23253,73.12881,2624000,30.9310202562246,2
Andheri West,19.13811,72.82969,19161000,45.7130704173414,0
Sion,19.05832,72.84616,22475000,41.50031446886831,2
Mumbra,19.17419,73.0168,4102000,31.194072135493993,0
Taloja,19.07521,73.10665,3756000,32.35947718505542,2
Chembur,19.04319,72.91321,22469000,39.825104911695995,2
Mahalaxmi,18.97437,72.83532,16043000,53.094240467845715,3
Taloja,19.09084,73.09421,16809000,31.65825284949769,2
Walkeshwar,18.9568,72.78243,51779000,61.313217130594225,5
Marine Drive,18.9364,72.82217,29740000,62.729227580617625,3
Colaba,18.91671,72.83055,32553000,55.81783244763119,3
Andheri West,19.14022,72.84136,15911000,41.228334294957314,2
Andheri West,19.13668,72.82722,14417000,48.69907636319382,0
Kandivali East,19.1971,72.84981,11781000,36.17505901184398,0
Kandivali West,19.20949,72.8333,5602000,36.205263121152264,0
Sion,19.03467,72.87723,25242000,42.93302011263354,2
Mulund West,19.17661,72.92573,9419000,33.33742946937815,4
Wadala,19.02019,72.87936,26645000,38.25811301523083,2
Bhandup,19.13907,72.94032,5686000,38.415169248423,2
Thane West,19.22705,72.97432,7276000,35.16318808014754,0
Cuffe Parade,18.92253,72.81798,83865000,82.90544077150602,5
Nariman Point,18.93152,72.81761,26536000,68.07469411819166,3
Vasai,19.40835,72.82337,4199000,30.498718659723043,2
Virar,19.4472,72.80497,6411000,30.823168227152326,4
Chembur,19.06767,72.90111,14655000,40.06754584407674,2
Mumbra,19.19136,73.0055,5533000,31.420689826062972,2
Malabar Hill,18.95139,72.78299,46582000,63.8975491320262,3
Airoli,19.17007,72.99795,4044000,33.506252616717084,0
Ghatkopar East,19.08537,72.9225,27615000,39.78697837716348,2
Mulund East,19.17411,72.96351,4788000,33.38025152763392,0
Nala Sopara,19.41917,72.80288,2662000,29.636372776064846,2
Marine Drive,18.95935,72.80805,98400000,57.511021165782786,5
Ghansoli,19.1207,73.00007,4160000,29.790072670167483,2
Versova,19.13062,72.80756,10493000,43.72714504002432,0
Marine Drive,18.94257,72.85321,80255000,60.51782039934723,5
Vile Parle West,19.10758,72.86385,37570000,51.74960093296924,2
Wadala,19.01305,72.87381,19584000,50.442192029234604,0
Dadar West,19.00358,72.84238,140919000,58.33440950334351,4
Bandra East,19.06043,72.83857,29817000,49.828620922409826,2
Vile Parle West,19.09724,72.8346,31491000,49.41733805833627,4
Kopar Khairane,19.11114,73.00213,6359000,34.604843466396886,0
Goregaon East,19.14932,72.86399,14438000,37.305112803525255,2
Kharghar,19.04405,73.07352,6921000,33.62542131818371,0
Mulund East,19.17042,72.9208,4465000,35.164999110771674,0
Vikhroli,19.10542,72.93474,20989000,40.10505209085042,2
Dombivli,19.20924,73.07614,3812000,30.452460672602854,2
Malabar Hill,18.9479,72.80072,94064000,76.98212545123077,5
Chembur,19.04059,72.89063,4537000,34.897142368255544,0
Airoli,19.17334,72.99955,3551000,36.580390862242425,0
Nariman Point,18.91729,72.8273,25963000,64.97363631404599,5
Dombivli,19.22133,73.09957,1247000,30.230215707730757,2
Ghodbunder Road,19.26307,72.96607,4377000,33.39591235974407,0
Sewri,19.0006,72.83261,15459000,38.99273918959312,4
Bandra West,19.06602,72.84505,35164000,45.63614779640311,5
Mulund West,19.17569,72.93742,16706000,36.64288973846268,2
Dadar West,19.0072,72.8364,30525000,45.18377119779106,2
Chembur,19.05567,72.91523,13904000,40.621755310335594,0
Seawoods,19.01178,73.02817,7656000,36.41476616450499,2
Lokhandwala,19.13164,72.82072,12905000,40.345040501886736,0
Bandra East,19.07382,72.81426,33412000,46.25695726056624,2
Marine Drive,18.94133,72.82787,107214000,65.95714275633992,5
Naigaon,19.34766,72.81886,2517000,31.27807342292554,2
Kurla West,19.07717,72.8603,11823000,44.78176760631987,0
Ghansoli,19.12103,73.01086,2922000,32.28836621466333,2
Kopar Khairane,19.11051,73.0096,7103000,35.65284910305264,0
Powai,19.11551,72.91525,16534000,41.382353904339666,2
Worli,19.01982,72.82264,30825000,61.424400659821394,3
Marine Drive,18.93906,72.81531,104466000,64.40241478556176,5
Kurla East,19.06006,72.88883,6152000,38.35406536264872,0
Dadar West,19.02465,72.84773,11673000,47.33019488609514,0
Nariman Point,18.92624,72.83084,63064000,65.21257956085,5
Cuffe Parade,18.91295,72.836,60314000,63.330616201113855,5
Vile Parle West,19.11025,72.83719,15968000,43.495434865711246,2
Naigaon,19.35553,72.83862,958000,31.228409991379515,2
Wadala,19.01708,72.83934,28921000,49.88735271550122,0
Versova,19.14917,72.77284,33216000,38.499782822631204,2
Prabhadevi,19.01313,72.81975,56273000,56.484434221629215,5
Mira Road,19.29991,72.83245,5411000,32.62195673919804,0
Manpada,19.21511,72.96335,3305000,31.375959916069032,0
Ulwe,18.96356,73.01742,13466000,33.00839887318174,4
Ghansoli,19.11092,72.98956,3676000,32.17692436863275,0
Santacruz West,19.0816,72.82927,60049000,52.03934112670691,2
Goregaon East,19.16685,72.83565,17184000,38.82688830045344,4
Ghatkopar West,19.08476,72.89879,9293000,39.872767565144926,0
Naigaon,19.36967,72.83505,3006000,32.26762163061141,0
Walkeshwar,18.97185,72.80101,112104000,66.20164335771571,5
Kharghar,19.04805,73.10082,3163000,31.10158684929524,0
Kandivali East,19.20231,72.83978,8326000,33.502089607422775,2
Juhu,19.10143,72.8262,38171000,47.29615955223338,5
Borivali East,19.24145,72.86537,4853000,36.142809533807814,0
Bandra East,19.06303,72.84415,65294000,52.5399390021222,2
Belapur,19.01189,73.06789,2714000,31.912750518558735,0
BKC (Bandra-Kurla),19.07088,72.84978,31272000,56.91785398147006,5
Walkeshwar,18.96485,72.80174,176718000,79.2332033580469,7
Powai,19.11637,72.89895,21105000,40.48496274324337,2
Sanpada,19.07001,73.00141,8308000,34.99084145869185,2
Manpada,19.20703,72.97348,6730000,32.10835092572465,4
Vikhroli,19.11414,72.9435,6106000,35.061706902655075,0
Kharghar,19.04374,73.06901,7289000,32.744360589722795,4
Vashi,19.07564,72.98308,9159000,37.21115491814183,0
BKC (Bandra-Kurla),19.07748,72.83732,95139000,74.8498529971268,5
Pedder Road,18.97147,72.81506,76839000,58.47726833330397,5
Lokhandwala,19.13029,72.83918,20429000,43.874551368093194,2
Dadar East,19.01797,72.88479,25034000,40.32572212845416,2
Sion,19.05149,72.86895,53739000,45.06912672244455,2
Pedder Road,18.97809,72.81327,131704000,54.98698280648304,5
Nerul,19.03948,73.01255,10789000,38.192564019116844,2
Walkeshwar,18.96375,72.81977,84947000,68.27682705768473,5
Versova,19.13358,72.83285,21949000,46.8179670750102,2
Bhayandar,19.30017,72.84939,4188000,32.56303583804066,0
Nala Sopara,19.42389,72.7971,3380000,29.645589077272284,2
Mazgaon,18.96693,72.85274,10825000,44.4943862667504,2
Oshiwara,19.14324,72.84007,16969000,49.03049772272812,0
Dahisar,19.25547,72.85718,13110000,34.75341275263228,2
Panvel,18.97577,73.11548,6362000,30.44078768124525,2
Mahalaxmi,18.9781,72.82991,40112000,52.033144290438614,7
Versova,19.13401,72.81216,16118000,41.22823891904987,0
Vile Parle East,19.12314,72.83562,64975000,37.894831093000455,2
Taloja,19.08693,73.09172,3017000,31.550503145894762,0
Andheri East,19.11741,72.82954,9141000,36.071591791667494,0
Ghatkopar East,19.09009,72.95054,9446000,37.12019445072411,0
Kopar Khairane,19.08788,73.00722,10988000,32.41328760048064,2
Bhayandar,19.2994,72.82995,1465000,31.071098257927062,0
Tardeo,18.97563,72.80979,18290000,44.94430866633111,3
Versova,19.13805,72.81702,11730000,46.471531366234466,0
Dombivli,19.21221,73.08412,1596000,30.509492368925137,0
Kandivali East,19.20716,72.84804,21243000,32.9276048803628,2
Walkeshwar,18.96199,72.79963,44984000,60.37997516664479,7
Bhandup,19.14444,72.91692,45467000,35.90499607606272,2
Goregaon West,19.16636,72.82514,19081000,39.45754090633554,2
Thane West,19.21507,72.96838,3829000,32.64009164060232,0
Tardeo,18.96996,72.81198,47569000,65.68957984647133,3
Seawoods,19.03027,73.03726,10472000,33.79490743183153,2
Mumbra,19.18346,73.02628,2004000,30.886964082814522,0
Virar,19.45637,72.81189,2447000,31.614102100919066,0
Ulwe,18.97912,73.01937,9421000,32.215923202379805,2
Dahisar,19.24346,72.85939,3419000,34.64793070972628,0
Ghatkopar East,19.09099,72.91545,5138000,34.43890006033598,2
Mulund West,19.188,72.95163,26696000,33.585937251211156,2
Thane East,19.18576,73.00347,5686000,33.88436034204347,2
Bhandup,19.14949,72.94785,6811000,37.42444625315749,0
Ghansoli,19.12056,72.98606,9340000,31.696810522470876,2
Airoli,19.17067,72.98477,2518000,33.306745422260576,0
Kurla West,19.08274,72.86316,20410000,40.32575857151065,2
Vikhroli,19.10567,72.93733,15471000,36.88039612942728,2
Goregaon West,19.1815,72.8556,17074000,41.646042125105595,2
Dadar East,19.01642,72.85667,16758000,46.388213782583854,0
Dadar East,19.01914,72.86235,30663000,47.68415034014551,2
Prabhadevi,19.02322,72.81564,61580000,61.014023255091736,5
Tardeo,18.96531,72.81644,83152000,56.3708628101641,7
Mira Road,19.2909,72.8661,5982000,34.149718248309235,2
Ulwe,18.97424,73.03271,5258000,32.11085393775503,2
Borivali West,19.22671,72.84408,37503000,37.13264400764293,2
Badlapur,19.17574,73.24523,2572000,29.854020694176256,2
Juhu,19.09897,72.8318,30334000,58.44314824547606,5
Mahalaxmi,18.97878,72.81179,42189000,62.399513682613595,5
Vasai,19.41032,72.82209,9920000,30.942490138900517,2
Mulund West,19.18046,72.93334,5112000,33.85326870486718,0
Kanjurmarg,19.12184,72.92808,9308000,35.10224438073319,0
Airoli,19.16121,73.00937,9083000,36.812390535831796,0
Bhayandar,19.30469,72.86321,2707000,31.89566794700816,0
Sewri,18.98693,72.87527,19582000,41.976629136671676,2
Sewri,18.992,72.85086,61866000,43.944704849173654,2
Ambernath,19.20583,73.17777,3856000,30.019934824336943,2
Matunga,19.02268,72.86328,18603000,44.79720248641775,0
Kandivali West,19.19733,72.82779,55912000,38.01616864303838,2
Badlapur,19.15958,73.23448,7244000,30.036794026854544,2
Borivali West,19.24437,72.82726,7181000,35.30668497840765,0
Thane East,19.17303,72.98624,4312000,32.1904512968594,2
Thane East,19.19335,72.99118,20085000,35.00867738815739,4
Bhayandar,19.2757,72.8472,5247000,32.85986340959838,2
Sanpada,19.06549,73.00331,7059000,35.38667095566886,0
Oshiwara,19.14681,72.84188,12852000,39.9629125206619,2
Sewri,18.99313,72.8479,23808000,43.48687992950692,4
Vashi,19.07641,72.99587,6299000,38.133144932266156,0
Vile Parle East,19.07798,72.86102,18045000,44.38545503930495,0
Ambernath,19.19486,73.18318,1924000,29.30117082557905,0
Belapur,19.0221,73.0274,3563000,33.34194803404666,2
Ambernath,19.1899,73.19758,980000,29.165367262923418,0
Bandra East,19.06047,72.82003,53286000,47.577593381581664,2
Bhayandar,19.29411,72.86609,2507000,33.63627975904929,2
Byculla,18.97074,72.85631,15527000,43.23787731120611,0
Matunga,19.01929,72.84298,27180000,41.48444645821286,2
Kurla West,19.07067,72.87241,12338000,41.7854575127798,0
Walkeshwar,18.9546,72.8116,102465000,72.52133394925987,5
Dahisar,19.24506,72.87719,5945000,34.872578587712916,0
Kharghar,19.04833,73.08349,26470000,32.363961603156625,2
Malabar Hill,18.97003,72.8097,63415000,60.32986028180689,5
Virar,19.46845,72.80423,2065000,30.671208211746773,0
Breach Candy,18.96781,72.79752,48112000,59.82633614705189,5
Kalyan,19.23597,73.13392,4960000,31.13701398406716,4
Borivali East,19.21997,72.85561,8431000,35.332808457565186,0
Naigaon,19.34918,72.82375,1342000,31.46865342159996,0
Goregaon West,19.17274,72.84119,25435000,42.750821255955245,2
Mira Road,19.29049,72.84573,4880000,32.38607500321393,0
Oshiwara,19.14657,72.82688,13735000,45.260958128045885,0
Andheri East,19.1116,72.83827,17750000,42.44716589175926,2
Naigaon,19.34358,72.83639,2756000,31.58241419321407,0
Sanpada,19.07922,73.01538,6159000,36.00634217648263,0
Mulund East,19.15909,72.9276,13245000,33.99759365157398,2
Mulund East,19.16417,72.9529,11808000,36.62262750870336,2
Mulund West,19.17839,72.95823,6168000,35.21652925414653,0
Naigaon,19.33346,72.83913,2473000,31.314882238544975,2
Worli,19.00788,72.79778,56915000,79.74418427649383,3
Versova,19.1377,72.83484,14361000,44.172954124192216,0
Lokhandwala,19.13338,72.82299,22239000,42.998042195487734,2
Vile Parle West,19.1036,72.82951,44002000,52.68987642446921,2
Wadala,19.00876,72.87464,33730000,48.67582758264319,2
Lower Parel,19.005,72.80541,45268000,56.539536371542326,2
Santacruz East,19.0787,72.8608,22971000,45.70993745742814,0
Kharghar,19.04245,73.09494,4473000,30.674049903261853,2
Matunga,19.01807,72.84013,8378000,41.16284329686657,0
Nerul,19.02667,73.02436,27504000,36.422848915621394,4
Vile Parle West,19.09984,72.84691,21846000,47.79194756659931,0
Mira Road,19.28792,72.86191,1882000,30.64069398000426,0
Naigaon,19.35064,72.83229,3671000,31.696032240967604,2
Kurla West,19.08167,72.87752,68129000,38.884954963919164,2
Vashi,19.07869,73.00811,5666000,37.46802173950047,0
Malad East,19.19311,72.83716,12307000,39.89252132188287,0
Badlapur,19.16163,73.22255,2830000,30.609374444968942,0
Sanpada,19.06655,73.0098,7776000,35.49432951368708,0
Seawoods,19.02874,73.02048,6233000,35.175756347695824,0
Matunga,19.03117,72.85006,31283000,43.05440463376205,2
Powai,19.11365,72.90618,21717000,41.59045134725857,2
Kandivali East,19.20865,72.85746,17326000,33.30044787195022,2
Santacruz West,19.08097,72.84154,32839000,56.905284483205094,0
Vikhroli,19.11299,72.91851,8924000,40.96195183973136,0
Goregaon West,19.1621,72.84089,13269000,43.59950625479737,0
Nariman Point,18.92804,72.81033,39177000,57.12151088138398,3
Prabhadevi,19.00975,72.81221,48569000,55.04997448455136,7
Sion,19.02883,72.86977,10082000,39.941512207947724,0
Dadar West,19.01778,72.83833,104372000,45.27854069293727,4
Manpada,19.22955,72.97119,4899000,29.228987610946355,2
Ghodbunder Road,19.23043,72.96934,5286000,32.7205391590684,0
Andheri West,19.12485,72.83286,11857000,50.510958383060554,2
Breach Candy,18.97614,72.81227,94820000,64.65850084371897,5
Sewri,18.99533,72.85162,11497000,44.718568874339674,0
Walkeshwar,18.95391,72.79198,138980000,57.59783476121001,7
Andheri West,19.11986,72.82543,48911000,51.89487534234004,2
Dadar West,19.01577,72.83693,25686000,46.35943746891313,2
Ghodbunder Road,19.2485,72.96086,3176000,31.10577178720707,0
BKC (Bandra-Kurla),19.05897,72.88566,48995000,70.67613871658577,3
Dahisar,19.23671,72.83863,5590000,32.89305996624422,0
Manpada,19.23026,72.97045,3425000,30.712163016771463,0
Badlapur,19.14576,73.21636,2686000,30.206916629592996,2
Bhandup,19.14078,72.94882,17125000,37.033083111606636,4
Marine Drive,18.94254,72.82134,120443000,67.30178893848668,5
Andheri West,19.13426,72.83623,20129000,42.59058071631064,2
Manpada,19.23926,72.97426,4494000,30.94329310564285,2
Wadala,19.01326,72.86636,40821000,47.96713618891753,4
BKC (Bandra-Kurla),19.08662,72.88536,33618000,63.50542030065819,3
Kopar Khairane,19.11895,73.0107,8847000,33.1239702239219,4
Mulund West,19.17819,72.92522,4151000,31.92225130412229,0
BKC (Bandra-Kurla),19.05961,72.87161,49269000,61.91551729804157,5
Kandivali West,19.20064,72.8254,10402000,38.178711038771155,0
Byculla,18.9694,72.84266,23216000,48.890197409557224,0
Mulund East,19.16454,72.93309,13034000,35.12251889331723,2
Khar West,19.06888,72.8282,12528000,47.10485778325922,3
Virar,19.45015,72.80924,3252000,30.408642742960367,0
Vile Parle East,19.10527,72.85329,25707000,42.892452261752,4
Dahisar,19.24362,72.87577,7519000,35.41635133338433,0
Ghatkopar East,19.07127,72.91241,8320000,39.24954335883683,0
Kopar Khairane,19.11476,73.00096,12340000,34.26730271919197,2
Dadar East,19.02001,72.86082,42182000,49.1094320924079,2
Ghansoli,19.13127,73.0049,8421000,31.41389202587844,4
Kurla East,19.07617,72.8938,7710000,37.607737679707114,0
Worli,19.00775,72.81504,164569000,59.1832335214744,5
Andheri West,19.12921,72.81157,21732000,47.60441411925318,0
Mahalaxmi,18.99147,72.81155,18712000,51.2243121936455,3
Goregaon East,19.16665,72.87237,6074000,34.46948233946328,0
Breach Candy,18.97448,72.78903,53151000,73.5897455638887,5
Belapur,19.00867,73.04055,7706000,36.030006797073725,2
Kurla West,19.06884,72.8901,10247000,40.22992137313105,0
Dahisar,19.24628,72.86193,3562000,34.406999204464256,0
Mahalaxmi,18.99572,72.82634,18860000,55.83721510478517,3
Taloja,19.06907,73.10607,4352000,31.25364881717742,2
Kandivali East,19.18345,72.87814,4692000,33.30969476438543,2
Ambernath,19.20041,73.17809,2014000,29.795546243361,0
Dadar West,19.02128,72.86094,32613000,59.874362183042976,0
Wadala,19.02376,72.87882,26922000,42.43678897204021,4
Cuffe Parade,18.91143,72.82631,95793000,62.12281172620241,5
Andheri East,19.11275,72.87013,12612000,40.78895049144432,0
Pedder Road,18.96036,72.80402,38571000,60.39442796462893,3
Tardeo,18.97358,72.80624,27323000,56.06411801418954,3
Panvel,18.98254,73.14122,3482000,31.245649739329956,0
Manpada,19.23837,72.95298,4431000,31.574255512512114,0
Byculla,18.98419,72.84146,26681000,45.66496648391168,2
Ulwe,18.95781,73.04268,6056000,31.47801472257426,2
Walkeshwar,18.94222,72.81101,51000000,71.69643578413792,3
Manpada,19.22335,72.98044,10525000,29.85620856687412,2
Matunga,19.03066,72.88107,17796000,47.488252935446745,0
Ghodbunder Road,19.24508,72.94171,9653000,32.658233563907814,2
Bhayandar,19.30672,72.8439,4419000,32.9498320887835,0
Lokhandwala,19.12877,72.82239,8519000,38.351211391030645,0
Ghodbunder Road,19.24248,72.96036,3861000,32.13559637296507,0
Ulwe,18.97328,73.03048,18648000,32.240497371316884,4
Cuffe Parade,18.9096,72.80499,55957000,85.93222146620771,5
Santacruz West,19.0847,72.82855,82042000,51.71751929120241,2
Lokhandwala,19.13047,72.83815,12193000,46.422900585782756,0
Chembur,19.04963,72.89005,13058000,35.96416226017844,2
Ulwe,18.96373,73.03587,4065000,32.678801022576934,0
Nariman Point,18.92315,72.81448,69106000,56.72740738964566,5
Bandra West,19.06397,72.83447,59923000,65.72013573505092,7
Andheri East,19.11625,72.86556,5143000,38.82804901431266,2
Santacruz West,19.07934,72.83647,21982000,49.17254350011391,0
Ghatkopar East,19.08158,72.92148,9635000,40.624427816676686,0
Ghatkopar East,19.09183,72.91601,10272000,37.047102454864415,0
Andheri West,19.14834,72.82667,24994000,49.72938359270979,2
Malad East,19.18413,72.84846,9050000,37.93806835480519,0
Ghodbunder Road,19.26617,72.95777,3579000,31.2389416375672,0
