id,date_listed,locality,region,tier,lat,lon,property_type,bedrooms,carpet_area_sqft,built_up_area_sqft,carpet_area_m2,floor,total_floors,year_built,facing,furnishing,parking,balconies,is_sra_redevelopment,builder,builder_tier,metro_station,metro_line,metro_distance_min,metro_distance_type,to_bkc_km,to_nariman_point_km,price_inr,price_per_sqft_carpet_inr,price_usd,home_loan_rate_at_listing,listing_year,listing_month,property_age,calculated_price_per_sqft,luxury_score,connectivity_score,investment_score,investment_category,appreciation_score,affordability_score,demand_score,rental_yield_score
S000070,2021-05-21,Malad East,Western,mid,19.18888,72.85802,2BHK,2,651,789,60.5,3,7,2015,north-west,fully_furnished,2_covered,1,False,Local Builder,local,Andheri WR,Western Rail,34,auto/bus,13.28,29.4,5648000,8672,67777,6.7,2021,5,11,8675.883256528417,2,66,33.21554800683887,Low Potential,7.716400911161732,98.32415992878867,89.90825688073394,7.716400911161732
S000071,2021-03-20,Borivali East,Western,mid,19.23006,72.84703,2BHK,2,617,759,57.3,1,20,2009,north-east,unfurnished,2_covered,1,False,Local Builder,local,Borivali WR,Western Rail,3,walk,17.96,33.84,5185000,8400,62224,6.7,2021,3,17,8403.565640194489,0,97,32.99870464620679,Low Potential,7.474373576309795,98.46153846153847,89.60244648318043,7.474373576309795
S000072,2023-07-20,Lokhandwala,Western,premium,19.1389,72.82731,2BHK,2,683,855,63.4,6,12,2021,north,unfurnished,open,2,False,Nirmal Lifestyle,tier2,Azad Nagar,Line 1,8,walk,8.88,23.62,17963000,26301,215553,9.2,2023,7,5,26300.146412884333,0,92,43.83062249489968,Low Potential,23.402797551252846,94.67012832875899,89.90825688073394,23.402797551252846
S000073,2023-01-01,Dahisar,Western,affordable,19.2453,72.84945,2BHK,2,826,1008,76.8,2,20,2015,north,unfurnished,open,1,False,Hiranandani,tier1,Dahisar East,Line 2A,2,walk,19.61,35.55,10448000,12643,125382,9.2,2023,1,11,12648.910411622275,0,98,35.699425325968,Low Potential,11.249822038724373,96.89993323937394,90.67278287461774,11.249822038724373
S000074,2023-11-11,Ambernath,Thane,affordable,19.20326,73.17519,2BHK,2,633,819,58.8,6,7,2020,south-west,fully_furnished,open,1,False,Local Builder,local,Worli Metro,Line 3,183,auto/bus,35.32,48.08,2682000,4235,32185,9.2,2023,11,6,4236.96682464455,2,0,30.264674360050243,Low Potential,3.7683300113895215,99.20421333728952,88.53211009174312,3.7683300113895215
S000075,2026-01-01,Dahisar,Western,affordable,19.25595,72.87862,2BHK,2,701,853,65.1,15,45,2016,north-west,unfurnished,1_covered,1,False,Local Builder,local,Borivali East,Line 2A,15,auto/bus,20.7,37.08,6866000,9796,82398,8.7,2026,1,10,9794.579172610556,0,85,34.032413111686076,Low Potential,8.716543280182233,97.96276240634968,90.67278287461774,8.716543280182233
S000076,2022-04-08,Dadar East,Central,premium,19.0122,72.84246,2BHK,2,744,940,69.1,37,45,2015,west,semi_furnished,1_covered,2,False,Sheth Creators,tier2,Dadar Metro,Line 3,12,walk,7.05,9.73,25712000,34558,308549,7.1,2022,4,11,34559.13978494624,0,88,50.242161731705366,Medium Potential,30.749928815489753,92.37089236703508,97.4006116207951,30.749928815489753
S000077,2021-12-07,Goregaon West,Western,mid,19.161,72.85248,3BHK,3,963,1176,89.4,4,20,2000,north,semi_furnished,none,3,False,Nirmal Lifestyle,tier2,Jogeshwari East,Line 7,18,auto/bus,10.28,26.25,17302000,17973,207629,6.7,2021,12,26,17966.770508826583,2,82,39.39696497543794,Low Potential,15.992490034168567,94.86625621244715,93.57798165137615,15.992490034168567
S000078,2020-03-30,Kanjurmarg,Central,mid,19.13659,72.93404,3BHK,3,997,1199,92.7,4,20,2022,north-west,unfurnished,open,1,False,Dosti Realty,tier2,Saki Naka,Line 1,28,auto/bus,10.01,26.08,10360000,10388,124318,7.85,2020,3,4,10391.173520561684,2,72,33.96108560304151,Low Potential,9.243308656036445,96.9260440620132,88.9908256880734,9.243308656036445
S000079,2021-05-11,Ghansoli,Navi Mumbai,mid,19.10415,72.99104,5BHK_penthouse,5,1712,2201,159.1,7,12,2014,north,fully_furnished,1_covered,1,False,Local Builder,local,Hutatma Chowk,Line 3,120,auto/bus,13.27,26.45,13277000,7754,159324,6.7,2021,5,12,7755.257009345794,4,0,31.652869404918523,Low Potential,6.899558656036446,96.06052963430012,86.08562691131499,6.899558656036446
S000080,2020-10-24,Goregaon West,Western,mid,19.1515,72.85075,3BHK,3,862,1059,80.1,2,12,2017,north-east,semi_furnished,2_covered,1,False,Kalpataru,tier1,Lower Oshiwara,Line 2A,7,walk,9.29,25.18,17623000,20439,211479,6.7,2020,10,9,20444.31554524362,2,93,40.92342422938414,Low Potential,18.18675256264237,94.77101105259254,93.57798165137615,18.18675256264237
S000081,2021-05-10,Ambernath,Thane,affordable,19.19062,73.19113,1BHK,1,465,573,43.2,4,7,2002,north-east,unfurnished,open,2,False,Local Builder,local,Andheri,Line 1,153,auto/bus,36.3,48.52,1374000,2957,16485,6.7,2021,5,24,2954.8387096774195,0,0,29.5074637514598,Low Potential,2.631157460136674,99.59231511015503,88.53211009174312,2.631157460136674
S000082,2026-04-15,Goregaon West,Western,mid,19.16099,72.84191,5BHK_penthouse,5,2663,3384,247.4,7,12,2013,east,unfurnished,open,1,True,Local Builder,local,Mogra,Line 7,17,auto/bus,10.54,26.14,34271000,12867,411251,8.7,2026,4,13,12869.32031543372,2,83,35.71312521262065,Low Potential,11.449138667425968,89.83131815147244,93.57798165137615,11.449138667425968
S000083,2022-10-25,Kopar Khairane,Navi Mumbai,mid,19.09216,73.00871,1BHK,1,316,389,29.4,7,12,1987,south-east,fully_furnished,open,2,False,DLF,tier1,Vashi Harbour,Harbour,18,auto/bus,14.78,26.79,3441000,10888,41287,8.6,2022,10,39,10889.240506329112,2,82,35.089434973496054,Low Potential,9.688211845102506,98.97900749202581,92.04892966360856,9.688211845102506
S000084,2026-02-08,Sion,Central,premium,19.03662,72.87973,5BHK_penthouse,5,3113,3886,289.2,18,20,2016,south-east,unfurnished,2_covered,1,False,Sunteck,tier2,Chakala,Line 1,33,auto/bus,3.85,13.59,88465000,28418,1061580,8.7,2026,2,10,28417.924831352397,2,67,42.32338931966862,Low Potential,25.286517653758544,73.75120540019286,86.23853211009175,25.286517653758544
S000085,2021-04-20,Ghodbunder Road,Thane,mid,19.25321,72.96089,5BHK_penthouse,5,2801,3506,260.3,40,45,2024,north,unfurnished,1_covered,3,False,Kalpataru,tier1,Anand Nagar,Line 2A,49,auto/bus,22.5,39.08,31692000,11313,380304,6.7,2021,4,2,11314.530524812568,2,51,33.78196099597326,Low Potential,10.066379555808656,90.59654328313923,88.37920489296636,10.066379555808656
S000086,2024-02-15,Sanpada,Navi Mumbai,mid,19.07145,72.99806,4BHK,4,1724,2084,160.1,11,12,2015,north-west,semi_furnished,1_covered,1,False,Local Builder,local,Vashi Harbour,Harbour,19,walk,13.46,24.41,21641000,12556,259694,9.2,2024,2,11,12552.78422273782,2,81,36.07765025028565,Low Potential,11.17240888382688,93.57881462799496,94.4954128440367,11.17240888382688
S000087,2025-09-17,Bandra East,Western,premium,19.06268,72.82431,4BHK,4,1264,1531,117.4,4,20,2017,north,fully_furnished,1_covered,1,False,Runwal,tier2,Dadar Metro,Line 3,24,auto/bus,4.87,15.14,51896000,41050,622748,8.7,2025,9,9,41056.96202531645,4,76,52.13273538842239,Medium Potential,36.52655182232346,84.60173577627772,90.51987767584097,36.52655182232346
S000088,2020-04-27,Kanjurmarg,Central,mid,19.14428,72.93629,5BHK_penthouse,5,3258,4202,302.7,15,20,2004,west,unfurnished,open,2,False,Local Builder,local,Santacruz Metro,Line 3,51,auto/bus,10.8,26.95,33659000,10330,403907,6.7,2020,4,22,10331.184775936155,2,49,33.23364576332531,Low Potential,9.191699886104782,90.01290705437282,88.9908256880734,9.191699886104782
S000089,2022-05-07,Nerul,Navi Mumbai,mid,19.0317,73.04415,2BHK,2,739,924,68.7,10,20,2022,east,unfurnished,2_covered,2,False,Local Builder,local,Nerul Harbour,Harbour,3,walk,18.79,25.96,7853000,10627,94237,7.1,2022,5,4,10626.522327469553,0,97,36.38617124562089,Low Potential,9.455972380410023,97.66990579333877,100.0,9.455972380410023
S000090,2021-04-01,Vile Parle West,Western,premium,19.09982,72.83853,2BHK,2,701,903,65.1,6,30,2018,west,unfurnished,1_covered,1,False,Tata Housing,tier1,Sahar Road,Line 3,13,auto/bus,4.68,19.34,20928000,29867,251134,6.7,2021,4,8,29854.493580599144,0,87,46.85063165943755,Medium Potential,26.575847095671985,93.79037163415177,94.34250764525994,26.575847095671985
S000091,2021-07-09,Walkeshwar,South Mumbai,luxury,18.97198,72.79959,4BHK,4,1592,1982,147.9,24,30,2021,east,unfurnished,1_covered,2,False,Hiranandani,tier1,Churchgate,Line 3,20,auto/bus,13.18,5.66,120281000,75534,1443368,6.7,2021,7,5,75553.39195979899,5,80,72.07181226338805,High Potential,67.21063496583145,64.31095616052221,92.96636085626912,67.21063496583145
S000092,2021-12-01,Vashi,Navi Mumbai,mid,19.08563,73.01338,2BHK,2,499,636,46.3,17,45,1994,west,semi_furnished,open,2,False,Local Builder,local,Eksar,Line 2A,97,auto/bus,15.17,26.66,3966000,7954,47587,6.7,2021,12,32,7947.895791583166,0,3,33.491021472715644,Low Potential,7.077519931662871,98.82323269787108,93.27217125382263,7.077519931662871
S000093,2023-02-16,Dahisar,Western,affordable,19.2529,72.85874,2BHK,2,678,851,63.0,30,30,2005,south-east,fully_furnished,open,1,False,Local Builder,local,Dahisar East,Line 2A,4,walk,20.37,36.48,7520000,11094,90243,9.2,2023,2,21,11091.445427728611,2,96,34.82148609821364,Low Potential,9.871511958997722,97.76871151991692,90.67278287461774,9.871511958997722
S000094,2022-03-07,Kandivali East,Western,mid,19.20583,72.8533,2BHK,2,700,851,65.0,9,12,2004,south-east,unfurnished,1_covered,2,False,Runwal,tier2,Magathane,Line 2A,11,walk,15.21,31.22,7444000,10640,89327,7.1,2022,3,22,10634.285714285714,0,89,34.265731299036666,Low Potential,9.46753986332574,97.79126177583265,89.29663608562691,9.46753986332574
S000095,2022-08-29,Ghatkopar West,Central,mid,19.09423,72.88143,2BHK,2,545,669,50.7,3,12,2011,south-east,unfurnished,1_covered,0,False,JP Infra,tier2,Asalpha,Line 1,17,auto/bus,2.95,19.61,11267000,20662,135200,8.6,2022,8,15,20673.39449541285,0,83,40.42522628240607,Low Potential,18.38517938496583,96.65692456049254,89.44954128440367,18.38517938496583
S000096,2023-04-14,Mumbra,Thane,affordable,19.18702,73.03243,3BHK,3,859,1064,79.8,4,20,2016,west,fully_furnished,2_covered,2,False,Kanakia,tier2,Ovaripada,Line 7,77,auto/bus,21.46,36.34,4612000,5372,55350,9.2,2023,4,10,5369.033760186263,4,23,31.16025379297819,Low Potential,4.78003986332574,98.63155552258735,89.75535168195718,4.78003986332574
S000097,2026-04-13,Kalyan,Thane,affordable,19.23966,73.13194,3BHK,3,1097,1368,101.9,9,12,2006,north-east,fully_furnished,1_covered,1,False,Piramal Realty,tier2,Kalyan CR,Central Rail,4,walk,33.36,47.56,7354000,6702,88242,8.7,2026,4,20,6703.7374658158615,4,96,32.30485809820595,Low Potential,5.963482346241458,97.81796602625919,91.74311926605505,5.963482346241458
S000098,2021-06-03,Ambernath,Thane,affordable,19.20562,73.17136,3BHK,3,992,1194,92.2,10,12,1996,north-west,fully_furnished,1_covered,0,False,Ajmera,tier2,Ghatkopar CR,Central Rail,132,auto/bus,35.07,47.94,3626000,3655,43513,6.7,2021,6,30,3655.241935483871,4,0,29.87540317897011,Low Potential,3.2522423120728927,98.92411542170461,88.53211009174312,3.2522423120728927
S000099,2020-10-08,Ulwe,Navi Mumbai,affordable,18.96543,73.02757,4BHK,4,1097,1365,101.9,24,30,2005,south-east,unfurnished,1_covered,1,False,Local Builder,local,Ghatkopar CR,Central Rail,83,auto/bus,20.24,21.87,4879000,4448,58550,6.7,2020,10,21,4447.584320875114,2,17,31.1884255617495,Low Potential,3.957858769931663,98.55233291298865,92.81345565749236,3.957858769931663
S000100,2026-01-29,Malad West,Western,mid,19.18718,72.86958,2BHK,2,698,885,64.9,19,20,1985,south-east,fully_furnished,open,1,False,Local Builder,local,Borivali WR,Western Rail,23,auto/bus,13.03,29.38,12817000,18355,153801,8.7,2026,1,41,18362.46418338109,2,77,40.04320474004083,Low Potential,16.332396070615037,96.19701802536905,94.95412844036697,16.332396070615037
S000101,2023-11-23,Breach Candy,South Mumbai,luxury,18.96319,72.80163,3BHK,3,859,1064,79.8,40,45,2015,north-west,unfurnished,2_covered,2,False,Local Builder,local,Girgaon,Line 3,16,auto/bus,13.88,4.69,55516000,64616,666193,9.2,2023,11,11,64628.637951105935,5,84,66.61200581460604,Medium Potential,57.49572892938497,83.52763148134412,90.06116207951071,57.49572892938497
S000102,2023-10-31,Nerul,Navi Mumbai,mid,19.03443,73.00401,1BHK,1,458,590,42.6,4,7,2021,south-east,unfurnished,open,2,False,Local Builder,local,Nerul Harbour,Harbour,3,walk,14.63,22.44,6762000,14750,81141,9.2,2023,10,5,14764.192139737992,0,97,38.98661291934282,Low Potential,13.124644077448746,97.99362065128699,100.0,13.124644077448746
S000103,2025-01-12,Ghansoli,Navi Mumbai,mid,19.11935,72.97569,1BHK,1,352,448,32.7,5,20,2014,west,semi_furnished,1_covered,2,False,Local Builder,local,International Airport,Line 3,63,auto/bus,12.39,26.74,2767000,7853,33204,8.95,2025,1,12,7860.795454545455,0,37,32.02637928912618,Low Potential,6.987649487471526,99.17899265633113,86.08562691131499,6.987649487471526
S000104,2021-01-26,Prabhadevi,South Mumbai,luxury,19.01077,72.82988,5BHK_penthouse,5,2236,2721,207.7,11,12,2020,north,fully_furnished,1_covered,2,False,Godrej Properties,tier1,Siddhivinayak,Line 3,2,walk,7.82,9.39,131732000,58920,1580782,6.7,2021,1,6,58914.13237924866,7,98,60.92505937106337,Medium Potential,52.427391799544424,60.913285364587196,90.67278287461774,52.427391799544424
S000105,2024-01-15,Andheri West,Western,premium,19.12591,72.83765,2BHK,2,520,648,48.3,3,12,2011,east,unfurnished,1_covered,2,False,Oberoi Realty,tier1,Acharya Atre Chowk,Line 3,62,auto/bus,7.08,22.22,16351000,31431,196214,9.2,2024,1,15,31444.23076923077,0,38,48.113502830106924,Medium Potential,27.967504271070613,95.14843112528743,95.10703363914374,27.967504271070613
S000106,2021-04-22,Tardeo,South Mumbai,luxury,18.95959,72.79967,2BHK,2,580,749,53.9,4,12,2015,west,semi_furnished,2_covered,1,False,Piramal Realty,tier2,Worli Metro,Line 3,25,auto/bus,14.33,4.46,20203000,34816,242440,6.7,2021,4,11,34832.75862068965,3,75,49.2513357381156,Medium Potential,30.979498861047837,94.00548920703213,90.82568807339449,30.979498861047837
S000107,2022-10-29,Ulwe,Navi Mumbai,affordable,18.96738,73.01284,2BHK,2,540,661,50.2,10,12,2018,south-west,semi_furnished,1_covered,2,False,Local Builder,local,Andheri WR,Western Rail,108,auto/bus,18.86,20.4,2888000,5342,34650,8.6,2022,10,8,5348.148148148148,0,0,31.80434212940593,Low Potential,4.753345671981777,99.14309027520214,92.81345565749236,4.753345671981777
S000108,2024-08-31,Naigaon,Far Western,affordable,19.34819,72.83939,1BHK,1,426,531,39.6,16,45,2016,west,unfurnished,none,0,False,Local Builder,local,Vidyanagari,Line 3,121,auto/bus,31.1,46.92,1512000,3552,18145,9.2,2024,8,10,3549.295774647888,0,0,31.800578960806916,Low Potential,3.160592255125285,99.55136859283435,98.1651376146789,3.160592255125285
S000109,2023-08-10,Bandra West,Western,luxury,19.05992,72.84103,2BHK,2,599,729,55.7,4,20,2015,north-west,unfurnished,open,1,False,Sunteck,tier2,Belapur TH,Trans-Harbour,97,auto/bus,3.24,14.95,31182000,52032,374188,9.2,2023,8,11,52056.7612687813,3,3,58.88428218456333,Medium Potential,46.29840546697039,90.74786736888954,87.00305810397553,46.29840546697039
S000110,2022-03-19,Bandra West,Western,luxury,19.06499,72.83983,3BHK,3,890,1156,82.7,12,45,1997,east,fully_furnished,1_covered,2,False,Kanakia,tier2,Wadala Harbour,Harbour,27,auto/bus,3.22,15.49,44122000,49580,529466,7.1,2022,3,29,49575.2808988764,7,73,56.97307073878264,Medium Potential,44.11660022779043,86.90838958534232,87.00305810397553,44.11660022779043
S000111,2025-09-25,Kalyan,Thane,affordable,19.24703,73.11303,3BHK,3,957,1180,89.0,2,20,2017,north-west,semi_furnished,1_covered,1,False,Local Builder,local,Kalyan CR,Central Rail,3,walk,32.24,46.85,4031000,4210,48374,8.7,2025,9,9,4212.121212121212,2,97,30.851277879044886,Low Potential,3.746084851936219,98.80394629478525,91.74311926605505,3.746084851936219
S000112,2024-10-20,Pedder Road,South Mumbai,luxury,18.97915,72.79224,3BHK,3,900,1108,83.6,4,12,2020,north,semi_furnished,none,2,False,Mahindra Lifespaces,tier1,Mumbai Central Metro,Line 3,18,walk,13.0,6.72,79078000,87863,948932,9.2,2024,10,6,87864.44444444444,5,82,80.88191538523135,High Potential,78.18105780182233,76.53645871967954,92.50764525993884,78.18105780182233
S000113,2022-11-10,Borivali West,Western,mid,19.23584,72.86071,4BHK,4,1481,1804,137.6,37,45,2006,south,semi_furnished,open,1,False,Dosti Realty,tier2,Eksar,Line 2A,14,auto/bus,18.47,34.62,19110000,12899,229317,8.6,2022,11,20,12903.443619176232,2,86,35.23489257720443,Low Potential,11.477612471526195,94.3297974927676,88.83792048929664,11.477612471526195
S000114,2020-04-16,Kharghar,Navi Mumbai,affordable,19.02975,73.0668,2BHK,2,609,732,56.6,7,12,2010,north,semi_furnished,1_covered,2,False,Local Builder,local,Kharghar TH,Trans-Harbour,2,walk,21.16,28.02,3920000,6438,47039,6.7,2020,4,16,6436.781609195402,0,98,30.835585601852834,Low Potential,5.7285734624145785,98.83688153697797,84.70948012232415,5.7285734624145785
S000115,2022-08-14,Byculla,South Mumbai,premium,18.97948,72.82363,1BHK,1,355,459,33.0,8,12,1994,south-west,unfurnished,2_covered,3,False,Kalpataru,tier1,Mahalaxmi Metro,Line 3,14,auto/bus,11.18,5.89,7736000,21764,92832,8.6,2022,8,32,21791.549295774646,0,86,42.34789106928527,Low Potential,19.365746013667426,97.70462131889326,95.10703363914374,19.365746013667426
S000116,2020-05-19,Tardeo,South Mumbai,luxury,18.95946,72.802,3BHK,3,870,1094,80.8,8,12,2023,south-east,fully_furnished,1_covered,1,False,Local Builder,local,Shitaladevi,Line 3,32,auto/bus,14.22,4.32,33717000,38759,404607,6.7,2020,5,3,38755.1724137931,7,68,51.30631116654908,Medium Potential,34.48800541002278,89.99569764854239,90.82568807339449,34.48800541002278
S000117,2022-05-21,Oshiwara,Western,premium,19.15076,72.82427,2BHK,2,572,729,53.2,3,12,2015,north-west,unfurnished,2_covered,3,False,Local Builder,local,Ghatkopar CR,Central Rail,46,auto/bus,10.18,24.94,8602000,15029,103218,7.1,2022,5,11,15038.46153846154,0,54,37.39325852226477,Low Potential,13.372900056947609,97.44766708701135,91.43730886850153,13.372900056947609
S000118,2024-03-30,Mahalaxmi,South Mumbai,luxury,18.97971,72.81297,2BHK,2,572,713,53.1,21,30,2007,east,semi_furnished,1_covered,3,False,Oberoi Realty,tier1,Shitaladevi,Line 3,30,auto/bus,11.69,6.02,29457000,51536,353488,9.2,2024,3,19,51498.25174825175,3,70,59.88034718669613,Medium Potential,45.85706150341686,91.25969883539797,93.27217125382263,45.85706150341686
S000119,2020-11-23,Vile Parle West,Western,premium,19.08928,72.85524,1BHK,1,376,453,34.9,6,12,2017,north-east,unfurnished,none,2,False,Wadhwa,tier2,Andheri,Line 1,13,auto/bus,2.65,18.4,13879000,36918,166544,6.7,2020,11,9,36912.2340425532,0,87,51.451602623602675,Medium Potential,32.84987186788155,95.88190787033602,94.34250764525994,32.84987186788155
S000120,2022-02-15,Cuffe Parade,South Mumbai,luxury,18.91436,72.82578,3BHK,3,877,1086,81.5,10,20,2014,north-west,unfurnished,1_covered,2,False,Wadhwa,tier2,Cuffe Parade,Line 3,3,walk,17.92,1.37,55670000,63467,668037,7.1,2022,2,12,63477.76510832383,5,97,66.62571010484093,Medium Potential,56.47334140091116,83.48193754172539,93.7308868501529,56.47334140091116
S000121,2021-10-20,Mumbra,Thane,affordable,19.19351,73.03451,3BHK,3,938,1213,87.2,34,45,2020,north,unfurnished,none,1,False,Local Builder,local,Dharavi,Line 3,106,auto/bus,22.07,37.05,4669000,4977,56030,6.7,2021,10,6,4977.611940298508,2,0,30.912531060230975,Low Potential,4.428566343963554,98.61464283065054,89.75535168195718,4.428566343963554
S000122,2023-01-02,Vile Parle East,Western,premium,19.08923,72.85978,1BHK,1,430,537,39.9,4,7,2016,south-west,fully_furnished,1_covered,2,False,Local Builder,local,MIDC Andheri,Line 3,16,auto/bus,2.39,18.49,10737000,24996,128849,9.2,2023,1,10,24969.767441860466,2,84,43.4462571062991,Low Potential,22.241600227790435,96.81418292411543,90.97859327217125,22.241600227790435
S000123,2023-05-11,Juhu,Western,luxury,19.11278,72.8493,5BHK_penthouse,5,2253,2772,209.3,3,7,2008,south,semi_furnished,1_covered,1,False,Hiranandani,tier1,Mogra,Line 7,23,auto/bus,5.23,20.89,103780000,46058,1245359,9.2,2023,5,18,46063.02707501109,5,77,52.1835182741349,Medium Potential,40.98270216400911,69.20703211927899,82.87461773700305,40.98270216400911
S000124,2020-05-08,Oshiwara,Western,premium,19.13552,72.83177,2BHK,2,659,814,61.2,5,7,2020,east,semi_furnished,open,3,False,Nirmal Lifestyle,tier2,Aarey,Line 7,20,auto/bus,8.32,23.26,11977000,18168,143721,6.7,2020,5,6,18174.506828528072,0,80,39.248289137835,Low Potential,16.16600227790433,96.44625769601662,91.43730886850153,16.16600227790433
S000125,2022-02-28,Bhayandar,Western,affordable,19.29645,72.83657,1BHK,1,443,555,41.1,6,12,2023,south-west,unfurnished,1_covered,1,True,Local Builder,local,Eksar,Line 2A,36,auto/bus,25.42,41.16,1702000,3844,20426,7.1,2022,2,3,3841.986455981941,0,64,30.906481429080877,Low Potential,3.4204157175398633,99.49499295304503,92.81345565749236,3.4204157175398633
